transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_gemini;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;1;Client;Pretty good.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;2;Therapist;Would you like to take a look at the results?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;3;Client;Yeah, sure.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;4;Therapist;What do you think?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;5;Client;Oh, that looks really nice.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;6;Therapist;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;7;Client;You got rid of that discoloration that was there.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;8;Therapist;Yeah, completely.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;9;Client;I like it.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;10;Therapist;Excellent. It went well. I did notice quite a bit of staining, actually. I'm wondering what you think might be contributing to that.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;11;Client;Well, the usual suspects: smoking, wine, coffee – all of the above.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;12;Therapist;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;13;Client;All of them.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;14;Therapist;Have you given any thought to quitting smoking at this point?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;15;Client;Yeah, I've thought about it.  It's just… I hear it from everyone. I've tried before, and it didn't work. I get the lecture all the time.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;16;Therapist;So, it's like here I am, one more person, the next doctor saying, 'You need to quit smoking, David.';;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;17;Client;Yeah, yeah, yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;18;Therapist;And I'm sorry, that's not how I mean to come across at all.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;19;Client;Yeah, I know. I'm not an idiot. I know smokers are seen as… 'How can you still smoke?' It's just not that easy to quit.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;20;Therapist;I understand. If it was as easy as doctors or your partner make it sound…;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;21;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;22;Therapist;…saying you have to quit…;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;23;Client;Who wouldn't do it? You'd have to be a real fool not to do it if you thought it was going to be that simple.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;24;Therapist;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;25;Client;I just hear it every day.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;26;Therapist;Yeah. Tell me a little bit about your past experiences with smoking.  How long have you smoked, and what role does it play in your life?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;27;Client;I've smoked for 40 years, since I was 14. I quit a couple of times, off and on in my 20s, but it's been pretty consistent. I can't see myself changing now.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;28;Therapist;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;29;Client;No matter what kind of talk I get or what new methods they come up with.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;30;Therapist;It sounds like you've tried a lot of things, and it's not something you're currently interested in pursuing.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;31;Client;No.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;32;Therapist;Yeah.  I understand. It sounds like you believe cold turkey is the only thing that works for people who have successfully quit.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;33;Client;Mm-hmm.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;34;Therapist;And that's what worked for people you know.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;35;Client;Yeah, and then they fight the cravings. But it's my choice.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;36;Therapist;"Mm-hmm.  And it really is your choice. You're absolutely right; nobody has the right to tell you what to do.";;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;37;Client;Yeah.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;38;Therapist;Can I ask, though?  If there were a situation where you decided, 'I must quit,' what would that situation be?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;39;Client;"Hard to say, because I already had open-heart surgery. That didn't do it.  And prostate cancer; that didn't do it either.";;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;40;Therapist;Right.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;41;Client;I don't know. I really don't want to quit.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;42;Therapist;So, this is something you pretty much see yourself doing for quite a while?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;43;Client;Yeah, quite a while.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;44;Therapist;Yeah. Okay. Well, I really appreciate you being willing to even talk about it. I understand that right now, this isn't something you want to pursue. Would it be alright if I brought it up again at our next visit? I know you said you don't want a lecture, but I am concerned.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;45;Client;Okay, yeah. I'm always open to listening.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;46;Therapist;As long as I don't talk too much?;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;47;Client;Yeah. I'm open to hearing about options.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;48;Therapist;Okay.  David, honestly, wherever you're at with this, we'll work with it.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;49;Client;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;50;Therapist;Thanks for taking a few minutes to talk about smoking.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;51;Client;Thanks, doc.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;52;Therapist;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
33;high;smoking cessation;53;Client;Okay.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;0;Therapist;Hi, David. How are you doing today?;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;1;Client;Hmm, pretty good.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;2;Therapist;That's good to hear. I wanted to touch base about something I noticed during your rinse—you had some noticeable staining. Any thoughts on what might be contributing to that?;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;3;Client;Mm, well, the usual: smoking, wine, coffee.  Probably all of them, I guess.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;4;Therapist;So, you're aware of some of the things that could be playing a role. Have you given any thought to quitting smoking, or is that something on your radar at all right now?;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;5;Client;Yeah, I've thought about it. But honestly, it's just not something I'm interested in.  I hear it from everyone, and I've tried before—it didn't work. I get the 'you should quit' speech all the time.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;6;Therapist;It sounds like you've had a lot of people telling you what to do, and that can get old pretty quickly. I'm definitely not here to lecture you, David. I'm just curious about your past experiences with trying to quit.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;7;Client;I've smoked for 40 years, since I was 14. I quit a couple of times in my 20s, but it's been pretty consistent since then. I just don't see myself changing now, no matter what anyone says.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;8;Therapist;So, you've tried quitting before, and it hasn't really stuck. That can be really frustrating. What do you think made it so difficult to quit when you tried in the past?;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;9;Client;I don't know. It's just such a part of my life, I guess.  I've had open-heart surgery, prostate cancer—you'd think *that* would have been enough to make me quit, but it wasn't. I just don't see it happening.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;10;Therapist;It sounds like you've been through a lot, and smoking has been a constant in your life through it all. I hear you saying that right now, quitting doesn't feel like something you're ready to take on. Is that a fair summary?;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;11;Client;Yeah, that's about right. I know it's not the best thing for me, but I just don't see myself quitting anytime soon.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;12;Therapist;And that's perfectly okay, David.  This is your journey, and you're the one who gets to decide what's right for you. I'm just here to support you, wherever you're at in that process. If you ever *do* decide to make a change, I'd be happy to help in any way I can.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;13;Client;I appreciate that. I don't like lectures, but I'm always open to listening.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;14;Therapist;Understood. I'll definitely keep that in mind. Would it be alright if we checked in about this again sometime in the future?  No pressure at all—just to see where you're at and if there's anything I can do to support you.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;15;Client;Yeah, that's fine. I don't mind talking about it as long as it's not a lecture.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;16;Therapist;[chuckles] You got it—no lectures, I promise. I'll make sure to keep our conversations, well, conversational. Thanks for being open to talking about this, David. I know it's not always an easy topic to discuss.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;17;Client;Thanks, doc. I appreciate it.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;18;Therapist;Absolutely. And remember, wherever you're at with this, we'll work with it. You're in the driver's seat here.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;19;Client;Okay. Sounds good.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;20;Therapist;Alright, David. Thanks for taking the time to chat today. Let's connect again soon.;;;;;;;;;;;;;;;;;;;;;;;;
34;high;reducing alcohol consumption;21;Client;Thanks, doc. See you next time.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;0;Therapist;Hi, Natalie. I'm Dawn.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;1;Client;Hi, Dawn. Nice to meet you.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;2;Therapist;Nice to meet you too. Thanks for coming in today.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;3;Client;Thanks for having me.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;4;Therapist;Tell me a little about yourself.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;5;Client;So, I'm 28, and I moved to Arizona about six months ago. I really enjoy spending time with my family and friends when I can. Work keeps me pretty busy. But I'm really looking to make some changes to my diet and physical activity. I'm not happy with where my weight is right now, so I thought it would be good to come and talk with you about some of that.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;6;Therapist;So, you're feeling a little dissatisfied with your current health habits?;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;7;Client;Yeah. I'm starting to notice I feel more sluggish, and just not… My mood has shifted a lot too, which at first I thought was because it's getting colder outside. But I also think it might be related to my activity level, or lack thereof, and the foods I'm eating.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;8;Therapist;Okay, so you're experiencing some low energy, and you know from past experience that when you're more active and eating differently, you have more energy?;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;9;Client;Right. Yeah. Especially when I'm more active, I notice the biggest change in energy and mood.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;10;Therapist;Tell me more about those previous times when you were active.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;11;Client;Well, I played sports in college, so that kept me pretty busy, and that was really fun. I think back now to how much I would cram into a 24-hour period and wonder how I did it. But I think part of it was because I was so physically active. I just had way more energy throughout the day, mentally and physically, to go to school full-time, socialize with friends, and do everything. So, when I think back to what was probably the peak of my life, when I felt my best physically and mentally, it was during that time.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;12;Therapist;You had tons of energy, like the Energizer Bunny, just going and going.;;;;;;;;;;;;;;;;;;;;;;;;
35;high;diet and weight loss management;13;Client;Yeah, exactly. And now it's not the same. When I get home from work, I'm exhausted. It takes a lot for me to want to be physically active when I've spent all day staring at a computer, thinking and working. That's probably been my biggest issue: when work ends, I just go home and don't really do anything. Just trying to unwind by watching Netflix or something.;;;;;;;;;;;;;;;;;;;;;;;;
