transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_deepseek;;;
50;high;motivated towards adopting better life style;27;therapist;Um--;;;
50;high;motivated towards adopting better life style;28;client;You're probably-- you know, because I-I gotta have that morning cup, I really-- you know I really like waking up and-and that whole ritual. The, um-- you know, making the coffee and-;;;
50;high;motivated towards adopting better life style;29;therapist;Yeah.;;;
50;high;motivated towards adopting better life style;30;client;I just really like the flavors.;;;
50;high;motivated towards adopting better life style;31;therapist;Yeah.;;;
50;high;motivated towards adopting better life style;32;client;So I-I definitely don't want to give that up, but—;;;
50;high;motivated towards adopting better life style;33;therapist;I gotcha. Okay.;;;
50;high;motivated towards adopting better life style;34;client;Uh—;;;
50;high;motivated towards adopting better life style;35;therapist;So that one's important.;;;
50;high;motivated towards adopting better life style;36;client;Mm-hmm.;;;
50;high;motivated towards adopting better life style;37;therapist;Yeah.;;;
50;high;motivated towards adopting better life style;38;client;And then, of course, you know, working a 12-hour shift, I-I really think that, you know, the afternoon to keep me going until the evening is-is a really good idea too.;;;
50;high;motivated towards adopting better life style;39;therapist;Yeah.;;;
50;high;motivated towards adopting better life style;40;client;I could probably get up the mid-morning.;;;
50;high;motivated towards adopting better life style;41;therapist;I think that's great.;;;
50;high;motivated towards adopting better life style;42;client;Yeah, yeah, yeah.;;;
50;high;motivated towards adopting better life style;43;therapist;I think so. So you've identified one of the four that might-- you might be willing to-to try-;;;
50;high;motivated towards adopting better life style;44;client;Mm-hmm.;;;
50;high;motivated towards adopting better life style;45;therapist;-for a while to-to let go of. What do you- What do you think of that?;;;
50;high;motivated towards adopting better life style;46;client;I think that does sound all right.;;;
50;high;motivated towards adopting better life style;47;therapist;Okay.;;;
50;high;motivated towards adopting better life style;48;client;Yeah.;;;
50;high;motivated towards adopting better life style;49;therapist;Good.;;;
50;high;motivated towards adopting better life style;50;client;I think I could do that.;;;
51;high;adhering to medical procedure;0;therapist;Tell me what you know about the flu shot?;;;
51;high;adhering to medical procedure;1;client;Uh, well, I know the flu can be pretty bad, but I'm in pretty good health, so I don't really feel like I need it. Uh, it's kind of just more for old people, right?;;;
51;high;adhering to medical procedure;2;therapist;Mm, um, so you're thinking it's really just for people who are-are vulnerable to illness?;;;
51;high;adhering to medical procedure;3;client;Yeah.;;;
51;high;adhering to medical procedure;4;therapist;Would it be okay if I shared a little more information with you about the flu vaccine and the importance of it?;;;
51;high;adhering to medical procedure;5;client;Okay.;;;
51;high;adhering to medical procedure;6;therapist;So you're right that you're young and healthy and you don't have a lot of complicating illnesses that mean that you would probably do okay if you got the flu. But we do know that the elderly are more at risk, pregnant people, babies are at risk of having serious complications from the flu, and by you getting the vaccine, that helps prevent you from passing it on to other people.;;;
51;high;adhering to medical procedure;7;client;Okay.;;;
51;high;adhering to medical procedure;8;therapist;So having shared that information with you, how do you feel about the idea of the flu vaccine?;;;
51;high;adhering to medical procedure;9;client;Well, my grandparents probably wouldn't handle the flu very well-;;;
51;high;adhering to medical procedure;10;therapist;Mm.;;;
51;high;adhering to medical procedure;11;client;and my co-worker is pregnant too.;;;
51;high;adhering to medical procedure;12;therapist;Mm-hmm.;;;
51;high;adhering to medical procedure;13;client;So-so, yeah, I guess, I should, uh, get it for their sake.;;;
51;high;adhering to medical procedure;14;therapist;Okay, so you've got some people in your life who are vulnerable to possible illness, and making this decision to get the flu shot will help protect them.;;;
51;high;adhering to medical procedure;15;client;Yeah.;;;
53;low;reducing alcohol consumption;0;therapist;Hi, Laura. So, thanks for coming in. I'm not sure how much you know about why you're here or what we're supposed to talk about. So, basically, I'm going to be meeting with all the students in the school usually once or twice per semester. And we're going to talk about, you know, whatever's kind of going on in your life. I'll ask you some questions about, you know, your goals and what you like to do for fun and those sorts of things. And then we'll talk a little bit about, you know, different behaviors and-and stuff like that. And so, it's-it's pretty casual, pretty informal, just sort of a chance for me to get to know you if that's all right.;;;
53;low;reducing alcohol consumption;1;client;Okay.;;;
53;low;reducing alcohol consumption;2;therapist;Okay. Why don't we start by just having you tell me a little bit about yourself?;;;
53;low;reducing alcohol consumption;3;client;Okay. Um, my name is Laura and I'm 17 and I'm a senior in high school.;;;
53;low;reducing alcohol consumption;4;therapist;Okay. And what do you like to do for fun?;;;
53;low;reducing alcohol consumption;5;client;Um, mostly just hang out with my friends and stuff on the weekends, things like that.;;;
53;low;reducing alcohol consumption;6;therapist;Mm-hmm, and when you and your friends are hanging out, and what- what do you do? Do you go to football games, go to parties?;;;
53;low;reducing alcohol consumption;7;client;Uh, yeah, if it's school-related, maybe like a game or two, or go to the mall, like, to shop or go to the movies or something, and at night, maybe like a party or something if someone's throwing.;;;
53;low;reducing alcohol consumption;8;therapist;Okay. And what kind of hobbies do you have?;;;
53;low;reducing alcohol consumption;9;client;Um, I like to read and I like to go outside and, like, take walks and, like, hike and stuff. I'm very outdoorsy, so-;;;
53;low;reducing alcohol consumption;10;therapist;Oh, cool. What are your plans for after high school?;;;
53;low;reducing alcohol consumption;11;client;Well, I plan to apply to college and maybe, you know, have a good career and something like that, hopefully.;;;
53;low;reducing alcohol consumption;12;therapist;That's great. What do you think you'll study?;;;
